uri,created_at,link,Link,Text,Retweets,Likes,Comments,Civic,Feed,Timestamp,author_handle,is_frequent_poster,did,text,prob_toxic,label_toxic,prob_affinity,label_affinity,prob_compassion,label_compassion,prob_constructive,label_constructive,prob_curiosity,label_curiosity,prob_nuance,label_nuance,prob_personal_story,label_personal_story,prob_alienation,label_alienation,prob_fearmongering,label_fearmongering,prob_generalization,label_generalization,prob_moral_outrage,label_moral_outrage,prob_scapegoating,label_scapegoating
at://did:plc:jkg4jak4xidzugexsiuvykdz/app.bsky.feed.post/3ko6xjltdjg2x,2024-03-21T08:19:51.764Z,https://bsky.app/profile/ayayadlin.bsky.social/post/3ko6xjltdjg2x,https://bsky.app/profile/ayayadlin.bsky.social/post/3ko6xjltdjg2x,איך להסביר לחמוסה מפלצת שאם היא תפסיק לנשוך את אח שלה הכלב הוא ירצה הרבה יותר לשחק איתה ולהתכרבל איתה?,0,12,0,False,,,ayayadlin.bsky.social,False,at://did:plc:jkg4jak4xidzugexsiuvykdz/app.bsky.feed.post/3ko6xjltdjg2x,איך להסביר לחמוסה מפלצת שאם היא תפסיק לנשוך את אח שלה הכלב הוא ירצה הרבה יותר לשחק איתה ולהתכרבל איתה?,0.10566349,0,0.12726861,0,0.30611402,0,0.29504436,0,0.59243864,1,0.16829737,0,0.20860094,0,0.28677008,0,0.19962387,0,0.27934936,0,0.23127446,0,0.16942513,0
at://did:plc:hs6uqvhujmevzachdm7fwevj/app.bsky.feed.post/3ko6xcnepmk24,2024-03-21T08:16:00.269Z,https://bsky.app/profile/fiddlecub.bsky.social/post/3ko6xcnepmk24,https://bsky.app/profile/fiddlecub.bsky.social/post/3ko6xcnepmk24,We won GDC narrative and goty awards. Woo'!,2,22,3,False,,,fiddlecub.bsky.social,False,at://did:plc:hs6uqvhujmevzachdm7fwevj/app.bsky.feed.post/3ko6xcnepmk24,We won GDC narrative and goty awards. Woo'!,0.017969469,0,0.46998477,0,0.12096021,0,0.2076579,0,0.103396736,0,0.11434096,0,0.3282414,0,0.07963396,0,0.19730504,0,0.096027814,0,0.08711074,0,0.18464175,0
at://did:plc:vuykhoofwi3fypfdci3zpwql/app.bsky.feed.post/3ko6xchomoe2a,2024-03-21T08:15:52.704Z,https://bsky.app/profile/vviderlich.bsky.social/post/3ko6xchomoe2a,https://bsky.app/profile/vviderlich.bsky.social/post/3ko6xchomoe2a,"würde es nicht viel mehr sinn ergeben jemanden während einer akuten migräneattake
ins mrt zu schieben statt zu einem random termin den man halt als gesetzlich
versicherte so in siebeneinhalb monaten bekommt aber keine ahnung bin kein arztologe",0,24,0,False,,,vviderlich.bsky.social,False,at://did:plc:vuykhoofwi3fypfdci3zpwql/app.bsky.feed.post/3ko6xchomoe2a,"würde es nicht viel mehr sinn ergeben jemanden während einer akuten migräneattake
ins mrt zu schieben statt zu einem random termin den man halt als gesetzlich
versicherte so in siebeneinhalb monaten bekommt aber keine ahnung bin kein arztologe",0.05304765,0,0.07813416,0,0.38972762,0,0.41878623,0,0.24872018,0,0.31800422,0,0.11172729,0,0.27454415,0,0.2238778,0,0.35563245,0,0.2375056,0,0.098207824,0
at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3ko6x2htqyc27,2024-03-21T08:11:23.734Z,https://bsky.app/profile/maks23.bsky.social/post/3ko6x2htqyc27,https://bsky.app/profile/maks23.bsky.social/post/3ko6x2htqyc27,"💪🇺🇦 Automatic 40-mm grenade launchers UAG-40 of Ukrainian development
for Territorial Defense from the ""Come Back Alive""",1,21,0,True,,,maks23.bsky.social,False,at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3ko6x2htqyc27,"💪🇺🇦 Automatic 40-mm grenade launchers UAG-40 of Ukrainian development
for Territorial Defense from the ""Come Back Alive""",0.112333365,0,0.060666207,0,0.09059314,0,0.26313692,0,0.0864158,0,0.18451619,0,0.11581159,0,0.20655026,0,0.33783513,0,0.3433625,0,0.18847817,0,0.2045616,0
at://did:plc:5ba7qdxu5xvbvc4yxxzj7dpf/app.bsky.feed.post/3ko6wyfe23d2b,2024-03-21T08:10:14.103Z,https://bsky.app/profile/darlingm777.bsky.social/post/3ko6wyfe23d2b,https://bsky.app/profile/darlingm777.bsky.social/post/3ko6wyfe23d2b,"L is for Lemur

#AlphabetChallenge

#WeekL",0,12,0,False,,,darlingm777.bsky.social,False,at://did:plc:5ba7qdxu5xvbvc4yxxzj7dpf/app.bsky.feed.post/3ko6wyfe23d2b,"L is for Lemur

#AlphabetChallenge

#WeekL",0.009173225,0,0.08533011,0,0.10819801,0,0.15422586,0,0.0910024,0,0.103851885,0,0.25796708,0,0.27151304,0,0.30842054,0,0.22656517,0,0.17274944,0,0.1712996,0
at://did:plc:e6uuy23adnp4vehylpclperq/app.bsky.feed.post/3ko6wxqdfqa2b,2024-03-21T08:09:52.534Z,https://bsky.app/profile/ambris.bsky.social/post/3ko6wxqdfqa2b,https://bsky.app/profile/ambris.bsky.social/post/3ko6wxqdfqa2b,"Had to draw Selene in The Dress. She's my only OC who might wear such a thing,
though she'd rather be home reading then at some high-society function. XD",14,44,1,False,,,ambris.bsky.social,False,at://did:plc:e6uuy23adnp4vehylpclperq/app.bsky.feed.post/3ko6wxqdfqa2b,"Had to draw Selene in The Dress. She's my only OC who might wear such a thing,
though she'd rather be home reading then at some high-society function. XD",0.049831573,0,0.29025218,0,0.0916127,0,0.32493976,0,0.09854957,0,0.21795772,0,0.5731213,1,0.25205722,0,0.08115245,0,0.09857229,0,0.07382723,0,0.051330358,0
at://did:plc:aidmyvxy7lln7l5fzkv4gvxa/app.bsky.feed.post/3ko6wvejfss2o,2024-03-21T08:08:22.226Z,https://bsky.app/profile/nanoraptor.danamania.com/post/3ko6wvejfss2o,https://bsky.app/profile/nanoraptor.danamania.com/post/3ko6wvejfss2o,"I have been reliably informed that this is the most 1990s photo of me. Which is wrong
because it's from about 2004, but I still think it's probably right too because I'm
a touch on the slow side.",1,34,3,False,,,nanoraptor.danamania.com,False,at://did:plc:aidmyvxy7lln7l5fzkv4gvxa/app.bsky.feed.post/3ko6wvejfss2o,"I have been reliably informed that this is the most 1990s photo of me. Which is wrong
because it's from about 2004, but I still think it's probably right too because I'm
a touch on the slow side.",0.031449065,0,0.17055981,0,0.072207004,0,0.35750914,0,0.10144578,0,0.27206606,0,0.78390765,1,0.22503772,0,0.039732512,0,0.13043179,0,0.06088465,0,0.07757927,0
at://did:plc:wsadl3rm3ljxpsfeyhf7yfhn/app.bsky.feed.post/3ko6wpichh322,2024-03-21T08:05:15.725Z,https://bsky.app/profile/guntoucher.bsky.social/post/3ko6wpichh322,https://bsky.app/profile/guntoucher.bsky.social/post/3ko6wpichh322,"agreed for real i cant understand how, pragmatically speaking, trying to give this much
of a shit about something like idk the office dress code in the current social/political
environment is the thing that needs to be frontloaded",0,2,0,True,,,guntoucher.bsky.social,False,at://did:plc:wsadl3rm3ljxpsfeyhf7yfhn/app.bsky.feed.post/3ko6wpichh322,"agreed for real i cant understand how, pragmatically speaking, trying to give this much
of a shit about something like idk the office dress code in the current social/political
environment is the thing that needs to be frontloaded",0.45757914,0,0.7005073,1,0.3306766,0,0.17286047,0,0.5446746,1,0.13630773,0,0.17732301,0,0.49308434,0,0.18350482,0,0.50104725,1,0.48841766,0,0.18079075,0
at://did:plc:h2hu6tpm3rpz25fdqpvxrfhe/app.bsky.feed.post/3ko6wjofztt2z,2024-03-21T08:02:00.000Z,https://bsky.app/profile/vickyoutenphoto.bsky.social/post/3ko6wjofztt2z,https://bsky.app/profile/vickyoutenphoto.bsky.social/post/3ko6wjofztt2z,"Grey heron #photography #wildlife #wildlifephotography #nature #naturephotography
#Mastodonnaturecommunity #ukwildlife #canon #greyheron",3,19,1,False,,,vickyoutenphoto.bsky.social,False,at://did:plc:h2hu6tpm3rpz25fdqpvxrfhe/app.bsky.feed.post/3ko6wjofztt2z,"Grey heron #photography #wildlife #wildlifephotography #nature #naturephotography
#Mastodonnaturecommunity #ukwildlife #canon #greyheron",0.0043038763,0,0.08533011,0,0.10410205,0,0.13908774,0,0.09474389,0,0.088129774,0,0.19333,0,0.22503772,0,0.19037059,0,0.17437504,0,0.17274944,0,0.14050464,0
at://did:plc:uarqkku2nrjcozstgpjvwmod/app.bsky.feed.post/3ko6wjjzcvl25,2024-03-21T08:01:56.489Z,https://bsky.app/profile/ultralaser.bsky.social/post/3ko6wjjzcvl25,https://bsky.app/profile/ultralaser.bsky.social/post/3ko6wjjzcvl25,"anyways so now talking beards are going on msnbc and talking about how working
from home is bad for people's mental health or will hurt their opportunities for
advancement or whatever and tbh i wish i could go on national tv and just say
whatever i wanted and be taken seriously too",4,15,3,True,,,ultralaser.bsky.social,False,at://did:plc:uarqkku2nrjcozstgpjvwmod/app.bsky.feed.post/3ko6wjjzcvl25,"anyways so now talking beards are going on msnbc and talking about how working
from home is bad for people's mental health or will hurt their opportunities for
advancement or whatever and tbh i wish i could go on national tv and just say
whatever i wanted and be taken seriously too",0.1100022,0,0.41895068,0,0.30611402,0,0.3307102,0,0.15728761,0,0.17151402,0,0.5147646,1,0.63374394,1,0.22645767,0,0.730422,1,0.39685148,0,0.31873214,0
at://did:plc:2zfiswewixlrqmafvsxupa2s/app.bsky.feed.post/3ko6wh7qwxl2i,2024-03-21T08:00:37.376Z,https://bsky.app/profile/churnwell.bsky.social/post/3ko6wh7qwxl2i,https://bsky.app/profile/churnwell.bsky.social/post/3ko6wh7qwxl2i,"""This is where the magic happens."" MTV Cribs reboot shows us how the rich and 
famous live.",2,17,0,False,,,churnwell.bsky.social,False,at://did:plc:2zfiswewixlrqmafvsxupa2s/app.bsky.feed.post/3ko6wh7qwxl2i,"""This is where the magic happens."" MTV Cribs reboot shows us how the rich and 
famous live.",0.022139108,0,0.023327528,0,0.14891115,0,0.12934102,0,0.0758189,0,0.10694439,0,0.07964143,0,0.3307817,0,0.13058984,0,0.5204048,1,0.23127446,0,0.2703933,0
at://did:plc:c5jvrfopuexduroe37qcud5y/app.bsky.feed.post/3ko6weipyuu2w,2024-03-21T07:59:07.460477+00:00,https://bsky.app/profile/birdperhour.net/post/3ko6weipyuu2w,https://bsky.app/profile/birdperhour.net/post/3ko6weipyuu2w,#birdbot,1,18,1,False,,,birdperhour.net,False,at://did:plc:c5jvrfopuexduroe37qcud5y/app.bsky.feed.post/3ko6weipyuu2w,#birdbot,0.030388435,0,0.34142166,0,0.2762165,0,0.16784096,0,0.13873237,0,0.2248042,0,0.2758032,0,0.35154778,0,0.45575067,0,0.39849445,0,0.3273286,0,0.36164957,0
at://did:plc:4mj4jurgo5xnb5qo7hsxfjw6/app.bsky.feed.post/3ko6webteay22,2024-03-21T07:59:00.113Z,https://bsky.app/profile/munchkin68.bsky.social/post/3ko6webteay22,https://bsky.app/profile/munchkin68.bsky.social/post/3ko6webteay22,When will the sun return? Will it be soon?,0,33,7,False,,,munchkin68.bsky.social,False,at://did:plc:4mj4jurgo5xnb5qo7hsxfjw6/app.bsky.feed.post/3ko6webteay22,When will the sun return? Will it be soon?,0.019351736,0,0.1320083,0,0.12779967,0,0.07218798,0,0.5918157,1,0.09681413,0,0.17281176,0,0.20347312,0,0.5182058,1,0.26256898,0,0.23334341,0,0.26905543,0
at://did:plc:bfb2vgjjhueyyr2zcx3bex73/app.bsky.feed.post/3ko6w7su5yu2q,2024-03-21T07:56:30.446Z,https://bsky.app/profile/justineharvey.bsky.social/post/3ko6w7su5yu2q,https://bsky.app/profile/justineharvey.bsky.social/post/3ko6w7su5yu2q,#AlbumArtQuest #MusicChallenge Day 21 Birds / Bees Spirit of Eden - Talk Talk Song pick: Eden,0,15,0,False,,,justineharvey.bsky.social,False,at://did:plc:bfb2vgjjhueyyr2zcx3bex73/app.bsky.feed.post/3ko6w7su5yu2q,#AlbumArtQuest #MusicChallenge Day 21 Birds / Bees Spirit of Eden - Talk Talk Song pick: Eden,0.005497652,0,0.08714753,0,0.0916127,0,0.20502599,0,0.14230952,0,0.11868066,0,0.19102257,0,0.09518812,0,0.20194636,0,0.14138538,0,0.079003625,0,0.11686132,0
at://did:plc:4aqzua5vsewimmusg66fyajl/app.bsky.feed.post/3ko6w4l2bcd26,2024-03-21T07:54:40.360Z,https://bsky.app/profile/noelreports.bsky.social/post/3ko6w4l2bcd26,https://bsky.app/profile/noelreports.bsky.social/post/3ko6w4l2bcd26,"The Big Port of St. Petersburg stopped handling saltpeter amid drone attacks. 
The authorities plan to move the transshipment of saltpeter outside the city,
likely to Ust-Luga. For St. Petersburg, this means a loss of 3 million tons of
cargo per year.",7,20,1,False,,,noelreports.bsky.social,False,at://did:plc:4aqzua5vsewimmusg66fyajl/app.bsky.feed.post/3ko6w4l2bcd26,"The Big Port of St. Petersburg stopped handling saltpeter amid drone attacks. 
The authorities plan to move the transshipment of saltpeter outside the city,
likely to Ust-Luga. For St. Petersburg, this means a loss of 3 million tons of
cargo per year.",0.02048268,0,0.14633444,0,0.2044055,0,0.57284784,1,0.13142079,0,0.5561143,1,0.23915827,0,0.18226859,0,0.32897097,0,0.34686077,0,0.20478956,0,0.20046926,0
at://did:plc:tpivrfl2yyq6bhyx24w6az2m/app.bsky.feed.post/3ko6w2a3vb22r,2024-03-21T07:53:23.030Z,https://bsky.app/profile/pirjapaa.bsky.social/post/3ko6w2a3vb22r,https://bsky.app/profile/pirjapaa.bsky.social/post/3ko6w2a3vb22r,"Hallituksen leikkaukset nojaavat 99% ideologiaan, työllistymisvaikutukset ovat olemattomia.
Se että vaikeasti työllistyvältä (ikä, pitkä sairaus tms) leikellään tukiverkko riekaleiksi, ei
auta häntä löytämään työpaikkaa. Miten 50+ löytää vakiduunin
JOS YRITYKSET EIVÄT PALKKAA VANHOJA!? #ikärasismi",6,13,0,True,,,pirjapaa.bsky.social,False,at://did:plc:tpivrfl2yyq6bhyx24w6az2m/app.bsky.feed.post/3ko6w2a3vb22r,"Hallituksen leikkaukset nojaavat 99% ideologiaan, työllistymisvaikutukset ovat olemattomia.
Se että vaikeasti työllistyvältä (ikä, pitkä sairaus tms) leikellään tukiverkko riekaleiksi, ei
auta häntä löytämään työpaikkaa. Miten 50+ löytää vakiduunin
JOS YRITYKSET EIVÄT PALKKAA VANHOJA!? #ikärasismi",0.19504376,0,0.2662679,0,0.37011713,0,0.28803274,0,0.40012223,0,0.29713845,0,0.29584426,0,0.62675864,1,0.47522098,0,0.6022627,1,0.48045745,0,0.34381226,0
at://did:plc:cyht4ek277xtexq6vozyx5hf/app.bsky.feed.post/3ko6vznt6ae2q,2024-03-21T07:53:03.578Z,https://bsky.app/profile/nilshenrik.bsky.social/post/3ko6vznt6ae2q,https://bsky.app/profile/nilshenrik.bsky.social/post/3ko6vznt6ae2q,"I stor grad einig med denne leiaren. Gutane har drite seg ut, men pornobussen
er først og fremst eit særs vulgært og pinleg symptom på ein dårleg kultur
skapt av vaksne sitt profittbegjær.",0,13,1,True,,,nilshenrik.bsky.social,False,at://did:plc:cyht4ek277xtexq6vozyx5hf/app.bsky.feed.post/3ko6vznt6ae2q,"I stor grad einig med denne leiaren. Gutane har drite seg ut, men pornobussen
er først og fremst eit særs vulgært og pinleg symptom på ein dårleg kultur
skapt av vaksne sitt profittbegjær.",0.39842087,0,0.4080091,0,0.45577124,0,0.19070588,0,0.33039993,0,0.2450518,0,0.44917226,0,0.628886,1,0.10259992,0,0.45704797,0,0.5001069,1,0.23247011,0
at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3ko6vue7tgc2q,2024-03-21T07:50:04.889Z,https://bsky.app/profile/maks23.bsky.social/post/3ko6vue7tgc2q,https://bsky.app/profile/maks23.bsky.social/post/3ko6vue7tgc2q,"Gorkovskyi, Belgorod region 👀✌️ Legion ""Freedom of Russia"" 😎",3,25,1,True,,,maks23.bsky.social,False,at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3ko6vue7tgc2q,"Gorkovskyi, Belgorod region 👀✌️ Legion ""Freedom of Russia"" 😎",0.028031485,0,0.08897218,0,0.09889726,0,0.11016245,0,0.064186096,0,0.07454585,0,0.20381775,0,0.31169125,0,0.3348766,0,0.32421568,0,0.267576,0,0.24145412,0
at://did:plc:7tcafoglgcki6fmpriwv7soa/app.bsky.feed.post/3ko6vgh66dm26,2024-03-21T07:42:18.769Z,https://bsky.app/profile/jbecologicalfinder.bsky.social/post/3ko6vgh66dm26,https://bsky.app/profile/jbecologicalfinder.bsky.social/post/3ko6vgh66dm26,"Amazing how small the fungi and lichens with such delicate colours and alien shapes.
Like something from a scfi movie. #nature #mushrooms #wildlife #beauty",3,12,1,False,,,jbecologicalfinder.bsky.social,False,at://did:plc:7tcafoglgcki6fmpriwv7soa/app.bsky.feed.post/3ko6vgh66dm26,"Amazing how small the fungi and lichens with such delicate colours and alien shapes.
Like something from a scfi movie. #nature #mushrooms #wildlife #beauty",0.018849092,0,0.23531619,0,0.11870198,0,0.4057054,0,0.10834246,0,0.26131186,0,0.23419909,0,0.077892065,0,0.08290107,0,0.16220845,0,0.06088465,0,0.0573088,0
at://did:plc:f43mqwykq2bno2u7pdiq3w4p/app.bsky.feed.post/3ko6uzlpqtk2r,2024-03-21T07:35:07.051Z,https://bsky.app/profile/arthurp.bsky.social/post/3ko6uzlpqtk2r,https://bsky.app/profile/arthurp.bsky.social/post/3ko6uzlpqtk2r,"Dat er dus vvd'ers zijn die Timmermans de maat nemen maar zelf, geholpen door een
christenfundamentalist als zogenaamde liberalen in bed stappen met een fascistische partij.
Wat een land.",6,17,9,True,,,arthurp.bsky.social,False,at://did:plc:f43mqwykq2bno2u7pdiq3w4p/app.bsky.feed.post/3ko6uzlpqtk2r,"Dat er dus vvd'ers zijn die Timmermans de maat nemen maar zelf, geholpen door een
christenfundamentalist als zogenaamde liberalen in bed stappen met een fascistische partij.
Wat een land.",0.41168427,0,0.26867455,0,0.17844121,0,0.106708884,0,0.11956828,0,0.097804256,0,0.13246238,0,0.89831114,1,0.26827538,0,0.78120375,1,0.71007746,1,0.60431993,1
at://did:plc:lokbfgsmwcwpcyu64uq2uje7/app.bsky.feed.post/3ko6uzamrhv2m,2024-03-21T07:34:55.628Z,https://bsky.app/profile/julianhoffman.bsky.social/post/3ko6uzamrhv2m,https://bsky.app/profile/julianhoffman.bsky.social/post/3ko6uzamrhv2m,"""It's a sanctuary for wildlife and biodiversity and a tool for slowing climate change.”
Important and immersive essay by @alexismarieadams.bsky.social on the value
of old-growth forests, climate resilience and woodland threats in the Yaak
Valley of Montana and elsewhere.",9,17,1,False,,,julianhoffman.bsky.social,False,at://did:plc:lokbfgsmwcwpcyu64uq2uje7/app.bsky.feed.post/3ko6uzamrhv2m,"""It's a sanctuary for wildlife and biodiversity and a tool for slowing climate change.”
Important and immersive essay by @alexismarieadams.bsky.social on the value
of old-growth forests, climate resilience and woodland threats in the Yaak
Valley of Montana and elsewhere.",0.00823077,0,0.19247882,0,0.21518372,0,0.6813543,1,0.0966388,0,0.42491317,0,0.3329464,0,0.101989314,0,0.19962387,0,0.23952335,0,0.12561196,0,0.09536462,0
at://did:plc:3mvkgt26t7wkquhljhpm3rko/app.bsky.feed.post/3ko6uti4ynt2q,2024-03-21T07:31:41.614Z,https://bsky.app/profile/gossjam.bsky.social/post/3ko6uti4ynt2q,https://bsky.app/profile/gossjam.bsky.social/post/3ko6uti4ynt2q,Street Cat is back and asleep on my lap. The world is correct.,0,16,0,False,,,gossjam.bsky.social,False,at://did:plc:3mvkgt26t7wkquhljhpm3rko/app.bsky.feed.post/3ko6uti4ynt2q,Street Cat is back and asleep on my lap. The world is correct.,0.08083374,0,0.35023654,0,0.34476215,0,0.11456946,0,0.06743011,0,0.103851885,0,0.31886896,0,0.26698622,0,0.31720668,0,0.29639626,0,0.21696468,0,0.19640762,0
at://did:plc:ns7h7mnivoqh2kkcgzwhj3xg/app.bsky.feed.post/3ko6usitrl72y,2024-03-21T07:31:09.587Z,https://bsky.app/profile/ohta.social/post/3ko6usitrl72y,https://bsky.app/profile/ohta.social/post/3ko6usitrl72y,"With each step through the forest’s cathedral, we find solace in the sun’s dappled blessings.",2,28,0,False,,,ohta.social,False,at://did:plc:ns7h7mnivoqh2kkcgzwhj3xg/app.bsky.feed.post/3ko6usitrl72y,"With each step through the forest’s cathedral, we find solace in the sun’s dappled blessings.",0.026263772,0,0.115430765,0,0.24012628,0,0.24400055,0,0.07241507,0,0.14134736,0,0.37095368,0,0.101003475,0,0.22904128,0,0.22172096,0,0.0990389,0,0.07105543,0
at://did:plc:kdcfiznyjytozea33yzijxsw/app.bsky.feed.post/3ko6umwt3ld2h,2024-03-21T07:28:03.111Z,https://bsky.app/profile/lomelindi12.bsky.social/post/3ko6umwt3ld2h,https://bsky.app/profile/lomelindi12.bsky.social/post/3ko6umwt3ld2h,"I wish more of us could grasp this. It might wake more of us up about claims 
‘we can’t afford the junior doctors pay demands’, ‘we have to balance the 
books’ as if we’re a 1950s housewife doing simple double entry accounting 
(the Daily Mail/Express trope)..
https://eastangliabylines.co.uk/stop-obsessing-about-the-national-debt/",6,20,8,True,,,lomelindi12.bsky.social,False,at://did:plc:kdcfiznyjytozea33yzijxsw/app.bsky.feed.post/3ko6umwt3ld2h,"I wish more of us could grasp this. It might wake more of us up about claims 
‘we can’t afford the junior doctors pay demands’, ‘we have to balance the 
books’ as if we’re a 1950s housewife doing simple double entry accounting 
(the Daily Mail/Express trope)..
https://eastangliabylines.co.uk/stop-obsessing-about-the-national-debt/",0.022728346,0,0.4842099,0,0.55026335,1,0.47506902,0,0.51706254,1,0.51871395,1,0.42726764,0,0.5710168,1,0.34379998,0,0.6779466,1,0.5199183,1,0.34760958,0
